account_number,date,therms,usaf
SGHDPS1526142993,18973,52,
SGHDPS1526142993,19005,68,
SGHDPS1526142993,19037,55,
SGHDPS1526142993,19067,55,
SGHDPS1526142993,19096,48,
SGHDPS1526142993,19127,34,
SGHDPS1526142993,19157,25,
SGHDPS1526142993,19187,19,
SGHDPS1526142993,19218,18,
SGHDPS1526142993,19248,15,
SGHDPS1526142993,19277,15,
SGHDPS1526142993,19305,21,
SGHDPS1526142993,19338,38,
SGHDPS1526142993,19372,87,
SGHDPS1526142993,19402,49,
SGHDPS1526142993,19432,44,
SGHDPS1526142993,19463,24,
SGHDPS1526142993,19492,21,
SGHDPS1526142993,19522,19,
SGHDPS1526142993,19554,18,
SGHDPS1526142993,19583,16,
SGHDPS1526142993,19613,14,
SGHDPS1526142993,19642,16,
SGHDPS1526142993,19670,0,
SGHDPS1526142993,19703,0,
SGHDPS1526183929,18287,102,
SGHDPS1526183929,18317,80,
SGHDPS1526183929,18346,53,
SGHDPS1526183929,18375,31,
SGHDPS1526183929,18406,18,
SGHDPS1526183929,18436,13,
SGHDPS1526183929,18466,10,
SGHDPS1526183929,18497,11,
SGHDPS1526183929,18527,11,
SGHDPS1526183929,18556,12,
SGHDPS1526183929,18585,22,
SGHDPS1526183929,18618,94,
SGHDPS1526183929,18651,115,
SGHDPS1526183929,18681,85,
SGHDPS1526183929,18710,67,
SGHDPS1526183929,18739,33,
SGHDPS1526183929,18770,28,
SGHDPS1526183929,18800,27,
SGHDPS1526183929,18861,19,
SGHDPS1526183929,18891,21,
SGHDPS1526183929,18892,21,
SGHDPS1526183929,18919,24,
SGHDPS1526183929,18949,49,
SGHDPS1526183929,18981,112,
SGHDPS1526183929,19016,99,
SGHDPS1526183929,19046,74,
SGHDPS1526183929,19075,63,
SGHDPS1526183929,19106,54,
SGHDPS1526183929,19135,18,
SGHDPS1526183929,19165,21,
SGHDPS1526183929,19228,21,
SGHDPS1526183929,19256,16,
SGHDPS1526183929,19257,17,
SGHDPS1526183929,19285,20,
SGHDPS1526183929,19316,36,
SGHDPS1526183929,19346,48,
SGHDPS1526183929,19381,117,
SGHDPS1526183929,19411,72,
SGHDPS1526183929,19442,47,
SGHDPS1526183929,19471,30,
SGHDPS1526183929,19500,25,
SGHDPS1526183929,19530,25,
SGHDPS1526183929,19562,25,
SGHDPS1526183929,19591,21,
SGHDPS1526183929,19621,18,
SGHDPS1526183929,19649,19,
SGHDPS1526183929,19681,0,
SGHDPS1526183929,19711,0,
SGHDPS1526215611,18289,0,
SGHDPS1526215611,18319,0,
SGHDPS1526215611,18350,104,
SGHDPS1526215611,18379,41,
SGHDPS1526215611,18408,14,
SGHDPS1526215611,18438,13,
SGHDPS1526215611,18470,9,
SGHDPS1526215611,18499,7,
SGHDPS1526215611,18529,7,
SGHDPS1526215611,18560,9,
SGHDPS1526215611,18589,50,
SGHDPS1526215611,18623,105,
SGHDPS1526215611,18653,97,
SGHDPS1526215611,18683,101,
SGHDPS1526215611,18714,75,
SGHDPS1526215611,18743,31,
SGHDPS1526215611,18772,30,
SGHDPS1526215611,18802,19,
SGHDPS1526215611,18834,9,
SGHDPS1526215611,18863,12,
SGHDPS1526215611,18893,14,
SGHDPS1526215611,18921,27,
SGHDPS1526215611,18952,105,
SGHDPS1526215611,18983,157,
SGHDPS1526215611,19018,165,
SGHDPS1526215611,19050,120,
SGHDPS1526215611,19079,101,
SGHDPS1526215611,19108,49,
SGHDPS1526215611,19137,12,
SGHDPS1526215611,19169,9,
SGHDPS1526215611,19199,8,
SGHDPS1526215611,19228,8,
SGHDPS1526215611,19260,7,
SGHDPS1526215611,19288,8,
SGHDPS1526215611,19318,37,
SGHDPS1526215611,19348,66,
SGHDPS1526215611,19383,135,
SGHDPS1526215611,19415,89,
SGHDPS1526215611,19444,31,
SGHDPS1526215611,19473,16,
SGHDPS1526215611,19502,10,
SGHDPS1526215611,19534,12,
SGHDPS1526215611,19564,9,
SGHDPS1526215611,19593,14,
SGHDPS1526215611,19625,10,
SGHDPS1526215611,19653,13,
SGHDPS1526215611,19683,0,
SGHDPS1526215611,19715,0,
SGHDPS1526227775,18273,86,
SGHDPS1526227775,18303,80,
SGHDPS1526227775,18333,51,
SGHDPS1526227775,18364,29,
SGHDPS1526227775,18393,19,
SGHDPS1526227775,18423,7,
SGHDPS1526227775,18455,8,
SGHDPS1526227775,18484,5,
SGHDPS1526227775,18514,6,
SGHDPS1526227775,18543,10,
SGHDPS1526227775,18572,14,
SGHDPS1526227775,18605,68,
SGHDPS1526227775,18637,76,
SGHDPS1526227775,18667,61,
SGHDPS1526227775,18697,68,
SGHDPS1526227775,18728,41,
SGHDPS1526227775,18757,11,
SGHDPS1526227775,18787,10,
SGHDPS1526227775,18819,8,
SGHDPS1526227775,18848,6,
SGHDPS1526227775,18878,5,
SGHDPS1526227775,18906,6,
SGHDPS1526227775,18935,7,
SGHDPS1526227775,18968,70,
SGHDPS1526227775,19002,90,
SGHDPS1526227775,19032,69,
SGHDPS1526227775,19064,57,
SGHDPS1526227775,19093,38,
SGHDPS1526227775,19122,15,
SGHDPS1526227775,19152,8,
SGHDPS1526227775,19184,11,
SGHDPS1526227775,19213,9,
SGHDPS1526227775,19243,8,
SGHDPS1526227775,19274,10,
SGHDPS1526227775,19302,10,
SGHDPS1526227775,19334,17,
SGHDPS1526227775,19367,52,
SGHDPS1526227775,19397,41,
SGHDPS1526227775,19429,30,
SGHDPS1526227775,19458,12,
SGHDPS1526227775,19487,10,
SGHDPS1526227775,19519,9,
SGHDPS1526227775,19549,8,
SGHDPS1526227775,19578,8,
SGHDPS1526227775,19610,8,
SGHDPS1526227775,19639,7,
SGHDPS1526227775,19667,0,
SGHDPS1526227775,19699,0,
SGHDPS1526228000,18652,58,
SGHDPS1526228000,18682,50,
SGHDPS1526228000,18711,49,
SGHDPS1526228000,18742,27,
SGHDPS1526228000,18771,17,
SGHDPS1526228000,18801,19,
SGHDPS1526228000,18833,16,
SGHDPS1526228000,18862,12,
SGHDPS1526228000,18892,14,
SGHDPS1526228000,18892,15,
SGHDPS1526228000,18950,33,
SGHDPS1526228000,18982,59,
SGHDPS1526228000,19017,62,
SGHDPS1526228000,19047,47,
SGHDPS1526228000,19078,51,
SGHDPS1526228000,19107,29,
SGHDPS1526228000,19136,14,
SGHDPS1526228000,19166,15,
SGHDPS1526228000,19198,13,
SGHDPS1526228000,19227,12,
SGHDPS1526228000,19257,11,
SGHDPS1526228000,19257,13,
SGHDPS1526228000,19317,21,
SGHDPS1526228000,19347,31,
SGHDPS1526228000,19382,55,
SGHDPS1526228000,19414,37,
SGHDPS1526228000,19443,28,
SGHDPS1526228000,19472,21,
SGHDPS1526228000,19501,16,
SGHDPS1526228000,19533,16,
SGHDPS1526228000,19563,16,
SGHDPS1526228000,19592,15,
SGHDPS1526228000,19624,18,
SGHDPS1526228000,19652,20,
SGHDPS1526228000,19683,0,
SGHDPS1526228000,19712,0,
SGHDPS1526228089,18266,71,
SGHDPS1526228089,18296,49,
SGHDPS1526228089,18326,35,
SGHDPS1526228089,18357,27,
SGHDPS1526228089,18386,28,
SGHDPS1526228089,18416,22,
SGHDPS1526228089,18445,19,
SGHDPS1526228089,18477,20,
SGHDPS1526228089,18506,20,
SGHDPS1526228089,18536,20,
SGHDPS1526228089,18567,20,
SGHDPS1526228089,18598,32,
SGHDPS1526228089,18630,42,
SGHDPS1526228089,18660,35,
SGHDPS1526228089,18690,40,
SGHDPS1526228089,18721,34,
SGHDPS1526228089,18750,28,
SGHDPS1526228089,18780,28,
SGHDPS1526228089,18809,22,
SGHDPS1526228089,18841,22,
SGHDPS1526228089,18870,17,
SGHDPS1526228089,18899,15,
SGHDPS1526228089,18928,18,
SGHDPS1526228089,18961,33,
SGHDPS1526228089,18995,53,
SGHDPS1526228089,19025,39,
SGHDPS1526228089,19057,34,
SGHDPS1526228089,19086,31,
SGHDPS1526228089,19115,23,
SGHDPS1526228089,19145,19,
SGHDPS1526228089,19175,22,
SGHDPS1526228089,19206,12,
SGHDPS1526228089,19235,17,
SGHDPS1526228089,19267,25,
SGHDPS1526228089,19295,21,
SGHDPS1526228089,19327,29,
SGHDPS1526228089,19360,40,
SGHDPS1526228089,19390,54,
SGHDPS1526228089,19422,39,
SGHDPS1526228089,19451,25,
SGHDPS1526228089,19480,19,
SGHDPS1526228089,19512,22,
SGHDPS1526228089,19541,14,
SGHDPS1526228089,19571,21,
SGHDPS1526228089,19600,18,
SGHDPS1526228089,19632,21,
SGHDPS1526228089,19660,0,
SGHDPS1526228089,19694,0,
SGHDPS1526228340,19001,62,
SGHDPS1526228340,19001,0,
SGHDPS1526228340,19001,62,
SGHDPS1526228340,19031,46,
SGHDPS1526228340,19031,34,
SGHDPS1526228340,19031,0,
SGHDPS1526228340,19061,50,
SGHDPS1526228340,19061,53,
SGHDPS1526228340,19061,0,
SGHDPS1526228340,19092,45,
SGHDPS1526228340,19092,37,
SGHDPS1526228340,19092,0,
SGHDPS1526228340,19121,26,
SGHDPS1526228340,19121,0,
SGHDPS1526228340,19121,20,
SGHDPS1526228340,19151,18,
SGHDPS1526228340,19151,25,
SGHDPS1526228340,19151,0,
SGHDPS1526228340,19183,13,
SGHDPS1526228340,19183,16,
SGHDPS1526228340,19183,19,
SGHDPS1526228340,19212,18,
SGHDPS1526228340,19212,15,
SGHDPS1526228340,19212,13,
SGHDPS1526228340,19242,11,
SGHDPS1526228340,19242,13,
SGHDPS1526228340,19242,17,
SGHDPS1526228340,19271,20,
SGHDPS1526228340,19271,12,
SGHDPS1526228340,19271,13,
SGHDPS1526228340,19299,23,
SGHDPS1526228340,19299,13,
SGHDPS1526228340,19299,17,
SGHDPS1526228340,19333,54,
SGHDPS1526228340,19333,49,
SGHDPS1526228340,19333,24,
SGHDPS1526228340,19368,58,
SGHDPS1526228340,19400,51,
SGHDPS1526228340,19430,35,
SGHDPS1526228340,19459,24,
SGHDPS1526228340,19488,23,
SGHDPS1526228340,19520,23,
SGHDPS1526228340,19550,11,
SGHDPS1526228340,19579,19,
SGHDPS1526228340,19611,20,
SGHDPS1526228340,19640,19,
SGHDPS1526228340,19668,0,
SGHDPS1526228340,19701,0,
SGHDPS1526228362,18274,227,
SGHDPS1526228362,18304,238,
SGHDPS1526228362,18336,193,
SGHDPS1526228362,18365,105,
SGHDPS1526228362,18394,107,
SGHDPS1526228362,18424,58,
SGHDPS1526228362,18456,26,
SGHDPS1526228362,18485,24,
SGHDPS1526228362,18515,26,
SGHDPS1526228362,18546,55,
SGHDPS1526228362,18574,74,
SGHDPS1526228362,18606,239,
SGHDPS1526228362,18638,240,
SGHDPS1526228362,18668,155,
SGHDPS1526228362,18700,197,
SGHDPS1526228362,18729,142,
SGHDPS1526228362,18758,48,
SGHDPS1526228362,18788,66,
SGHDPS1526228362,18820,25,
SGHDPS1526228362,18849,5,
SGHDPS1526228362,18879,9,
SGHDPS1526228362,18907,24,
SGHDPS1526228362,18938,81,
SGHDPS1526228362,18969,213,
SGHDPS1526228362,19003,260,
SGHDPS1526228362,19033,196,
SGHDPS1526228362,19065,202,
SGHDPS1526228362,19094,55,
SGHDPS1526228362,19123,32,
SGHDPS1526228362,19155,20,
SGHDPS1526228362,19185,11,
SGHDPS1526228362,19214,8,
SGHDPS1526228362,19246,10,
SGHDPS1526228362,19275,12,
SGHDPS1526228362,19303,24,
SGHDPS1526228362,19335,52,
SGHDPS1526228362,19368,124,
SGHDPS1526228362,19400,119,
SGHDPS1526228362,19430,82,
SGHDPS1526228362,19459,36,
SGHDPS1526228362,19488,30,
SGHDPS1526228362,19520,17,
SGHDPS1526228362,19550,15,
SGHDPS1526228362,19579,9,
SGHDPS1526228362,19611,13,
SGHDPS1526228362,19640,13,
SGHDPS1526228362,19668,0,
SGHDPS1526228362,19701,0,
SGHDPS1526232212,18284,129,
SGHDPS1526232212,18316,95,
SGHDPS1526232212,18345,63,
SGHDPS1526232212,18374,30,
SGHDPS1526232212,18403,18,
SGHDPS1526232212,18435,12,
SGHDPS1526232212,18465,11,
SGHDPS1526232212,18494,9,
SGHDPS1526232212,18526,9,
SGHDPS1526232212,18555,10,
SGHDPS1526232212,18584,19,
SGHDPS1526232212,18617,67,
SGHDPS1526232212,18648,46,
SGHDPS1526232212,18680,114,
SGHDPS1526232212,18707,50,
SGHDPS1526232212,18738,28,
SGHDPS1526232212,18767,13,
SGHDPS1526232212,18799,9,
SGHDPS1526232212,18829,7,
SGHDPS1526232212,18858,6,
SGHDPS1526232212,18890,8,
SGHDPS1526232212,18918,9,
SGHDPS1526232212,18948,28,
SGHDPS1526232212,18980,89,
SGHDPS1526232212,19015,79,
SGHDPS1526232212,19045,86,
SGHDPS1526232212,19074,48,
SGHDPS1526232212,19103,28,
SGHDPS1526232212,19134,8,
SGHDPS1526232212,19164,8,
SGHDPS1526232212,19194,6,
SGHDPS1526232212,19225,5,
SGHDPS1526232212,19255,6,
SGHDPS1526232212,19284,7,
SGHDPS1526232212,19313,9,
SGHDPS1526232212,19345,40,
SGHDPS1526232212,19380,88,
SGHDPS1526232212,19410,54,
SGHDPS1526232212,19439,31,
SGHDPS1526232212,19470,15,
SGHDPS1526232212,19499,7,
SGHDPS1526232212,19529,5,
SGHDPS1526232212,19561,4,
SGHDPS1526232212,19590,4,
SGHDPS1526232212,19620,5,
SGHDPS1526232212,19648,6,
SGHDPS1526232212,19680,0,
SGHDPS1526232212,19710,0,
SGHDPS1526244770,18276,36,
SGHDPS1526244770,18309,31,
SGHDPS1526244770,18338,26,
SGHDPS1526244770,18367,22,
SGHDPS1526244770,18396,21,
SGHDPS1526244770,18428,10,
SGHDPS1526244770,18458,7,
SGHDPS1526244770,18487,6,
SGHDPS1526244770,18519,141,
SGHDPS1526244770,18548,338,
SGHDPS1526244770,18576,201,
SGHDPS1526244770,18610,53,
SGHDPS1526244770,18640,82,
SGHDPS1526244770,18672,61,
SGHDPS1526244770,18702,67,
SGHDPS1526244770,18731,40,
SGHDPS1526244770,18760,14,
SGHDPS1526244770,18792,16,
SGHDPS1526244770,18822,52,
SGHDPS1526244770,18851,-36,
SGHDPS1526244770,18883,8,
SGHDPS1526244770,18911,10,
SGHDPS1526244770,18940,23,
SGHDPS1526244770,18973,47,
SGHDPS1526244770,19005,44,
SGHDPS1526244770,19037,54,
SGHDPS1526244770,19067,41,
SGHDPS1526244770,19096,43,
SGHDPS1526244770,19127,23,
SGHDPS1526244770,19157,12,
SGHDPS1526244770,19187,40,
SGHDPS1526244770,19218,11,
SGHDPS1526244770,19248,11,
SGHDPS1526244770,19277,19,
SGHDPS1526244770,19305,14,
SGHDPS1526244770,19338,37,
SGHDPS1526244770,19372,123,
SGHDPS1526244770,19402,63,
SGHDPS1526244770,19432,45,
SGHDPS1526244770,19463,26,
SGHDPS1526244770,19492,19,
SGHDPS1526244770,19522,21,
SGHDPS1526244770,19554,16,
SGHDPS1526244770,19583,13,
SGHDPS1526244770,19613,12,
SGHDPS1526244770,19642,14,
SGHDPS1526244770,19670,0,
SGHDPS1526244770,19703,0,
SGHDPS1526257975,18274,0,
SGHDPS1526257975,18276,73,
SGHDPS1526257975,18304,43,
SGHDPS1526257975,18309,95,
SGHDPS1526257975,18336,49,
SGHDPS1526257975,18338,69,
SGHDPS1526257975,18365,21,
SGHDPS1526257975,18367,56,
SGHDPS1526257975,18394,18,
SGHDPS1526257975,18396,48,
SGHDPS1526257975,18424,14,
SGHDPS1526257975,18428,45,
SGHDPS1526257975,18456,10,
SGHDPS1526257975,18458,39,
SGHDPS1526257975,18485,8,
SGHDPS1526257975,18487,37,
SGHDPS1526257975,18515,7,
SGHDPS1526257975,18519,37,
SGHDPS1526257975,18546,11,
SGHDPS1526257975,18548,28,
SGHDPS1526257975,18574,15,
SGHDPS1526257975,18576,35,
SGHDPS1526257975,18606,53,
SGHDPS1526257975,18610,84,
SGHDPS1526257975,18638,44,
SGHDPS1526257975,18640,91,
SGHDPS1526257975,18668,42,
SGHDPS1526257975,18672,56,
SGHDPS1526257975,18700,49,
SGHDPS1526257975,18702,82,
SGHDPS1526257975,18729,37,
SGHDPS1526257975,18731,72,
SGHDPS1526257975,18758,11,
SGHDPS1526257975,18760,45,
SGHDPS1526257975,18788,15,
SGHDPS1526257975,18792,53,
SGHDPS1526257975,18820,10,
SGHDPS1526257975,18822,27,
SGHDPS1526257975,18849,7,
SGHDPS1526257975,18851,28,
SGHDPS1526257975,18879,9,
SGHDPS1526257975,18883,36,
SGHDPS1526257975,18907,12,
SGHDPS1526257975,18911,28,
SGHDPS1526257975,18938,19,
SGHDPS1526257975,18940,25,
SGHDPS1526257975,18969,39,
SGHDPS1526257975,18973,49,
SGHDPS1526257975,19003,42,
SGHDPS1526257975,19005,48,
SGHDPS1526257975,19033,35,
SGHDPS1526257975,19037,46,
SGHDPS1526257975,19065,34,
SGHDPS1526257975,19067,43,
SGHDPS1526257975,19094,29,
SGHDPS1526257975,19096,46,
SGHDPS1526257975,19123,18,
SGHDPS1526257975,19127,22,
SGHDPS1526257975,19155,14,
SGHDPS1526257975,19157,27,
SGHDPS1526257975,19185,11,
SGHDPS1526257975,19187,28,
SGHDPS1526257975,19214,10,
SGHDPS1526257975,19218,27,
SGHDPS1526257975,19246,8,
SGHDPS1526257975,19248,22,
SGHDPS1526257975,19275,10,
SGHDPS1526257975,19277,21,
SGHDPS1526257975,19303,13,
SGHDPS1526257975,19305,24,
SGHDPS1526257975,19335,24,
SGHDPS1526257975,19338,45,
SGHDPS1526257975,19372,78,
SGHDPS1526257975,19402,58,
SGHDPS1526257975,19432,50,
SGHDPS1526257975,19463,37,
SGHDPS1526257975,19492,31,
SGHDPS1526257975,19522,27,
SGHDPS1526257975,19554,23,
SGHDPS1526257975,19583,21,
SGHDPS1526257975,19613,21,
SGHDPS1526257975,19642,20,
SGHDPS1526257975,19670,0,
SGHDPS1526257975,19703,0,
SGHDPS1526258330,18283,152,
SGHDPS1526258330,18315,180,
SGHDPS1526258330,18344,121,
SGHDPS1526258330,18373,83,
SGHDPS1526258330,18402,74,
SGHDPS1526258330,18434,52,
SGHDPS1526258330,18464,51,
SGHDPS1526258330,18493,43,
SGHDPS1526258330,18525,47,
SGHDPS1526258330,18554,64,
SGHDPS1526258330,18583,74,
SGHDPS1526258330,18616,154,
SGHDPS1526258330,18647,167,
SGHDPS1526258330,18676,113,
SGHDPS1526258330,18708,162,
SGHDPS1526258330,18737,104,
SGHDPS1526258330,18766,76,
SGHDPS1526258330,18798,57,
SGHDPS1526258330,18828,56,
SGHDPS1526258330,18857,47,
SGHDPS1526258330,18889,50,
SGHDPS1526258330,18917,54,
SGHDPS1526258330,18947,86,
SGHDPS1526258330,18977,167,
SGHDPS1526258330,19012,123,
SGHDPS1526258330,19044,117,
SGHDPS1526258330,19073,104,
SGHDPS1526258330,19102,105,
SGHDPS1526258330,19131,52,
SGHDPS1526258330,19163,43,
SGHDPS1526258330,19193,53,
SGHDPS1526258330,19222,43,
SGHDPS1526258330,19254,45,
SGHDPS1526258330,19283,42,
SGHDPS1526258330,19312,54,
SGHDPS1526258330,19344,95,
SGHDPS1526258330,19376,174,
SGHDPS1526258330,19409,150,
SGHDPS1526258330,19438,92,
SGHDPS1526258330,19467,60,
SGHDPS1526258330,19498,33,
SGHDPS1526258330,19528,50,
SGHDPS1526258330,19558,47,
SGHDPS1526258330,19589,47,
SGHDPS1526258330,19619,33,
SGHDPS1526258330,19647,33,
SGHDPS1526258330,19677,0,
SGHDPS1526258330,19709,0,
SGHDPS1526258331,18276,138,
SGHDPS1526258331,18309,160,
SGHDPS1526258331,18338,104,
SGHDPS1526258331,18367,79,
SGHDPS1526258331,18396,69,
SGHDPS1526258331,18428,49,
SGHDPS1526258331,18458,26,
SGHDPS1526258331,18487,28,
SGHDPS1526258331,18519,27,
SGHDPS1526258331,18548,33,
SGHDPS1526258331,18576,53,
SGHDPS1526258331,18610,136,
SGHDPS1526258331,18640,146,
SGHDPS1526258331,18672,127,
SGHDPS1526258331,18702,120,
SGHDPS1526258331,18731,95,
SGHDPS1526258331,18760,45,
SGHDPS1526258331,18792,57,
SGHDPS1526258331,18822,25,
SGHDPS1526258331,18851,14,
SGHDPS1526258331,18883,21,
SGHDPS1526258331,18911,36,
SGHDPS1526258331,18940,72,
SGHDPS1526258331,18973,141,
SGHDPS1526258331,19005,168,
SGHDPS1526258331,19037,143,
SGHDPS1526258331,19067,115,
SGHDPS1526258331,19096,77,
SGHDPS1526258331,19127,39,
SGHDPS1526258331,19157,23,
SGHDPS1526258331,19187,18,
SGHDPS1526258331,19218,15,
SGHDPS1526258331,19248,15,
SGHDPS1526258331,19277,15,
SGHDPS1526258331,19305,25,
SGHDPS1526258331,19338,46,
SGHDPS1526258331,19372,93,
SGHDPS1526258331,19402,77,
SGHDPS1526258331,19432,63,
SGHDPS1526258331,19463,33,
SGHDPS1526258331,19492,26,
SGHDPS1526258331,19522,24,
SGHDPS1526258331,19554,21,
SGHDPS1526258331,19583,26,
SGHDPS1526258331,19613,10,
SGHDPS1526258331,19642,20,
SGHDPS1526258331,19670,0,
SGHDPS1526258331,19703,0,
SGHDPS1526258332,18653,0,
SGHDPS1526258332,18683,0,
SGHDPS1526258332,18714,0,
SGHDPS1526258332,18743,0,
SGHDPS1526258332,18772,0,
SGHDPS1526258332,18802,0,
SGHDPS1526258332,18834,0,
SGHDPS1526258332,18863,4,
SGHDPS1526258332,18893,20,
SGHDPS1526258332,18921,30,
SGHDPS1526258332,18952,91,
SGHDPS1526258332,18983,123,
SGHDPS1526258332,19018,122,
SGHDPS1526258332,19050,101,
SGHDPS1526258332,19079,94,
SGHDPS1526258332,19108,70,
SGHDPS1526258332,19137,24,
SGHDPS1526258332,19169,12,
SGHDPS1526258332,19199,9,
SGHDPS1526258332,19228,8,
SGHDPS1526258332,19260,9,
SGHDPS1526258332,19288,11,
SGHDPS1526258332,19318,37,
SGHDPS1526258332,19348,57,
SGHDPS1526258332,19383,101,
SGHDPS1526258332,19415,88,
SGHDPS1526258332,19444,51,
SGHDPS1526258332,19473,43,
SGHDPS1526258332,19502,29,
SGHDPS1526258332,19534,19,
SGHDPS1526258332,19564,11,
SGHDPS1526258332,19593,12,
SGHDPS1526258332,19625,19,
SGHDPS1526258332,19653,20,
SGHDPS1526258332,19683,0,
SGHDPS1526258332,19715,0,
SGHDPS1526258335,18283,92,
SGHDPS1526258335,18315,118,
SGHDPS1526258335,18344,60,
SGHDPS1526258335,18373,35,
SGHDPS1526258335,18402,21,
SGHDPS1526258335,18434,20,
SGHDPS1526258335,18464,14,
SGHDPS1526258335,18493,14,
SGHDPS1526258335,18525,18,
SGHDPS1526258335,18554,21,
SGHDPS1526258335,18583,8,
SGHDPS1526258335,18616,123,
SGHDPS1526258335,18647,121,
SGHDPS1526258335,18676,96,
SGHDPS1526258335,18708,91,
SGHDPS1526258335,18737,47,
SGHDPS1526258335,18766,22,
SGHDPS1526258335,18798,17,
SGHDPS1526258335,18828,16,
SGHDPS1526258335,18857,14,
SGHDPS1526258335,18889,21,
SGHDPS1526258335,18917,22,
SGHDPS1526258335,18947,65,
SGHDPS1526258335,18977,122,
SGHDPS1526258335,19012,133,
SGHDPS1526258335,19044,24,
SGHDPS1526258335,19073,37,
SGHDPS1526258335,19102,35,
SGHDPS1526258335,19131,12,
SGHDPS1526258335,19163,13,
SGHDPS1526258335,19193,13,
SGHDPS1526258335,19222,14,
SGHDPS1526258335,19254,13,
SGHDPS1526258335,19283,11,
SGHDPS1526258335,19312,25,
SGHDPS1526258335,19344,58,
SGHDPS1526258335,19376,97,
SGHDPS1526258335,19409,75,
SGHDPS1526258335,19438,44,
SGHDPS1526258335,19467,19,
SGHDPS1526258335,19498,16,
SGHDPS1526258335,19528,15,
SGHDPS1526258335,19558,13,
SGHDPS1526258335,19589,12,
SGHDPS1526258335,19619,12,
SGHDPS1526258335,19647,19,
SGHDPS1526258335,19677,0,
SGHDPS1526258335,19709,0,
SGHDPS1526258337,18288,120,
SGHDPS1526258337,18318,83,
SGHDPS1526258337,18347,68,
SGHDPS1526258337,18378,64,
SGHDPS1526258337,18407,51,
SGHDPS1526258337,18437,44,
SGHDPS1526258337,18469,46,
SGHDPS1526258337,18498,37,
SGHDPS1526258337,18528,37,
SGHDPS1526258337,18557,34,
SGHDPS1526258337,18588,60,
SGHDPS1526258337,18619,112,
SGHDPS1526258337,18652,119,
SGHDPS1526258337,18682,107,
SGHDPS1526258337,18711,116,
SGHDPS1526258337,18742,73,
SGHDPS1526258337,18771,48,
SGHDPS1526258337,18801,44,
SGHDPS1526258337,18833,36,
SGHDPS1526258337,18862,32,
SGHDPS1526258337,18892,30,
SGHDPS1526258337,18920,38,
SGHDPS1526258337,18950,74,
SGHDPS1526258337,18982,83,
SGHDPS1526258337,19017,86,
SGHDPS1526258337,19047,45,
SGHDPS1526258337,19078,52,
SGHDPS1526258337,19107,38,
SGHDPS1526258337,19136,23,
SGHDPS1526258337,19166,18,
SGHDPS1526258337,19198,21,
SGHDPS1526258337,19227,16,
SGHDPS1526258337,19257,14,
SGHDPS1526258337,19286,14,
SGHDPS1526258337,19317,20,
SGHDPS1526258337,19347,26,
SGHDPS1526258337,19382,63,
SGHDPS1526258337,19414,49,
SGHDPS1526258337,19440,29,
SGHDPS1526258337,19472,19,
SGHDPS1526258337,19501,16,
SGHDPS1526258337,19533,20,
SGHDPS1526258337,19563,19,
SGHDPS1526258337,19592,20,
SGHDPS1526258337,19624,19,
SGHDPS1526258337,19652,16,
SGHDPS1526258337,19683,0,
SGHDPS1526258337,19712,0,
SGHDPS1526258338,18277,131,
SGHDPS1526258338,18310,139,
SGHDPS1526258338,18339,89,
SGHDPS1526258338,18368,69,
SGHDPS1526258338,18399,54,
SGHDPS1526258338,18429,35,
SGHDPS1526258338,18459,30,
SGHDPS1526258338,18490,25,
SGHDPS1526258338,18520,29,
SGHDPS1526258338,18549,30,
SGHDPS1526258338,18578,52,
SGHDPS1526258338,18611,105,
SGHDPS1526258338,18641,135,
SGHDPS1526258338,18673,116,
SGHDPS1526258338,18703,103,
SGHDPS1526258338,18732,79,
SGHDPS1526258338,18763,34,
SGHDPS1526258338,18793,33,
SGHDPS1526258338,18823,26,
SGHDPS1526258338,18854,19,
SGHDPS1526258338,18884,24,
SGHDPS1526258338,18912,31,
SGHDPS1526258338,18941,63,
SGHDPS1526258338,18974,127,
SGHDPS1526258338,19009,122,
SGHDPS1526258338,19038,77,
SGHDPS1526258338,19068,63,
SGHDPS1526258338,19098,56,
SGHDPS1526258338,19128,30,
SGHDPS1526258338,19158,23,
SGHDPS1526258338,19190,24,
SGHDPS1526258338,19219,24,
SGHDPS1526258338,19249,23,
SGHDPS1526258338,19278,21,
SGHDPS1526258338,19306,28,
SGHDPS1526258338,19339,68,
SGHDPS1526258339,19001,0,
SGHDPS1526258339,19031,76,
SGHDPS1526258339,19061,66,
SGHDPS1526258339,19092,53,
SGHDPS1526258339,19121,22,
SGHDPS1526258339,19151,2,
SGHDPS1526258339,19183,4,
SGHDPS1526258339,19212,9,
SGHDPS1526258339,19242,9,
SGHDPS1526258339,19271,7,
SGHDPS1526258339,19299,6,
SGHDPS1526258339,19333,14,
SGHDPS1526258339,19366,53,
SGHDPS1526258339,19396,48,
SGHDPS1526258339,19428,26,
SGHDPS1526258339,19457,7,
SGHDPS1526258339,19486,8,
SGHDPS1526258339,19516,10,
SGHDPS1526258339,19548,6,
SGHDPS1526258339,19577,7,
SGHDPS1526258339,19607,7,
SGHDPS1526258339,19638,8,
SGHDPS1526258339,19666,0,
SGHDPS1526258339,19698,0,
SGHDPS1526258340,18639,0,
SGHDPS1526258340,18669,0,
SGHDPS1526258340,18730,0,
SGHDPS1526258340,18759,0,
SGHDPS1526258340,18791,0,
